"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32736","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32048","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32580","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32428","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31868","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32172","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32484","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32548","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32468","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31824","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31904","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32176","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32652","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32492","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32332","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","33508","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32808","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","33592","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","33976","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","33252","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","34148","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","34488","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","35072","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","35708","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36628","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36952","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","38388","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","39876","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","40696","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","42040","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","41388","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","42220","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","41992","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","42368","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","38420","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36528","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36000","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","34756","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","35360","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","34984","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","35596","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","35672","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","38868","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","42696","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","46488","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","51328","","","","0"
"2023-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","53184","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","55440","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","56220","","","","0"
"2024-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","58256","","","","0"
"2024-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","61036","","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.19","","","","2"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.68","","","","2"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.47","","","","2"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.29","","","","2"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.19","","","","2"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.13","","","","2"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.95","","","","2"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.83","","","","2"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.79","","","","2"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.57","","","","2"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.20","","","","2"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.57","","","","2"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.22","","","","2"
"1993-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","10.69","","","","2"
"1993-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","10.99","","","","2"
"1993-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.12","","","","2"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.12","","","","2"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.11","","","","2"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.37","","","","2"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.46","","","","2"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.94","","","","2"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.88","","","","2"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.91","","","","2"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.90","","","","2"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.90","","","","2"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","11.97","","","","2"
